target_region_id,0,1,2,3,4,bg
0,-0.02192833292221822,-0.0188347872419061,-0.02060444632824681,-0.03814710022508589,0.006830640438410798,-0.03568862480741817
1,-0.02135442593264924,-0.04785020735843909,-0.02521009268393588,-0.014657763275335592,0.06405442580430643,-0.037994093524624226
2,-0.013873106813747017,-0.018412115331710357,-0.022132154595476745,-0.013667713369758715,0.05616146899078724,-0.03612838961654864
3,0.0067230497774401045,-0.004340878210464262,0.01574170723094425,0.0063106646436885735,0.12201668636960408,-0.002234522236858732
4,0.0019230788595698488,0.03329889955305502,0.03572530642424784,0.07124623147507556,0.11177737372718133,0.03506248402564459
