readout,judge,severity,auroc,n,n_target,ties,mean_delta_target,mean_delta_other
sc_success,OpenGVLab/InternVL3-2B,1,0.5005211929377795,2864,916,0.7702513966480447,-0.5560407569141195,-0.5578370978781659
sc_success,OpenGVLab/InternVL3-2B,3,0.4976350169920107,2864,916,0.7653631284916201,-0.515647743813683,-0.5352498288843259
sc_success,OpenGVLab/InternVL3-2B,binary,0.5042872322301231,1432,458,0.7395251396648045,-1.1324599708879188,-1.0670773442847366
sc_success,Qwen/Qwen3-VL-8B-Instruct,1,0.5115297020641492,3632,1140,0.8565528634361234,-0.8812865497076025,-0.6080791867308721
sc_success,Qwen/Qwen3-VL-8B-Instruct,3,0.518931410585858,3628,1139,0.7921719955898566,-1.6063798653789876,-1.1270925405115844
sc_success,Qwen/Qwen3-VL-8B-Instruct,binary,0.5343520317648053,1816,570,0.6877753303964758,-3.2409356725146203,-2.197164258962012
